technology,Material,value,source,authors,publish_year,year_of_data
utility-scale solar pv,Copper,250.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
utility-scale solar pv,Lead,72.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
utility-scale solar pv,Silver,5.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
utility-scale solar pv,Silicon,9000.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2018
utility-scale solar pv,Copper,825.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Copper,458.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Lead,39.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Nickel,1.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Silicon,6428.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Silver,36.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
utility-scale solar pv,Silver,30.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
CSP,Steel,240000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Steel,400000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Nickel,940.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Nickel,1900.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Manganese,2000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Manganese,5700.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Glass,130000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Glass,110000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Copper,3200.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Copper,1400.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Cement,250000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Cement,72000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Aluminum,0.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Aluminum,11000.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Silver,13.0,wang_2023,Pihl et al 2012,2012,-1
CSP,Silver,16.0,wang_2023,Pihl et al 2012,2012,-1
NGCC,Nickel,8.0,wang_2023,Albers et al 1976,1976,-1
NGCC,Manganese,199.0,wang_2023,Albers et al 1976,1976,-1
NGCC,Copper,471.0,wang_2023,Albers et al 1976,1976,-1
NGCC,Nickel,11.0,wang_2023,El-Bassioni 1980,1980,-1
NGCC,Manganese,124.0,wang_2023,El-Bassioni 1980,1980,-1
NGCC,Copper,500.0,wang_2023,El-Bassioni 1980,1980,-1
NGCC,Copper,538.0,wang_2023,El-Bassioni 1980,1980,-1
NGCC,Steel,31030.0,wang_2023,Spath + Mann 2000,2000,-1
NGCC,Cement,11403.0,wang_2023,Spath + Mann 2000,2000,-1
NGCC,Cement,15640.0,wang_2023,Spath + Mann 2000,2000,-1
NGCC,Aluminum,204.0,wang_2023,Spath + Mann 2000,2000,-1
NGCC,Steel,51130.0,wang_2023,Tahara et al 1997,1997,-1
NGCC,Cement,7350.0,wang_2023,Tahara et al 1997,1997,-1
NGCC,Cement,10080.0,wang_2023,Tahara et al 1997,1997,-1
NGCC,Aluminum,230.0,wang_2023,Tahara et al 1997,1997,-1
NGCC,Nickel,10.0,wang_2023,White + Kulcinski 1998,1998,-1
NGCC,Manganese,112.0,wang_2023,White + Kulcinski 1998,1998,-1
NGCC,Copper,454.0,wang_2023,White + Kulcinski 1998,1998,-1
Gas CCS,Nickel,8.0,wang_2023,Albers et al 1976,1976,-1
Gas CCS,Manganese,199.0,wang_2023,Albers et al 1976,1976,-1
Gas CCS,Copper,565.0,wang_2023,Albers et al 1976,1976,-1
Gas CCS,Nickel,10.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Nickel,11.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Manganese,112.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Manganese,124.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Copper,600.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Copper,645.0,wang_2023,El-Bassioni 1980,1980,-1
Gas CCS,Steel,47476.0,wang_2023,Spath + Mann 2000,2000,-1
Gas CCS,Cement,15423.0,wang_2023,Spath + Mann 2000,2000,-1
Gas CCS,Cement,23929.0,wang_2023,Spath + Mann 2000,2000,-1
Gas CCS,Aluminum,204.0,wang_2023,Spath + Mann 2000,2000,-1
Gas CCS,Steel,78229.0,wang_2023,Tahara et al 1997,1997,-1
Gas CCS,Cement,8067.0,wang_2023,Tahara et al 1997,1997,-1
Gas CCS,Cement,17447.0,wang_2023,Tahara et al 1997,1997,-1
Gas CCS,Aluminum,230.0,wang_2023,Tahara et al 1997,1997,-1
Gas CCS,Copper,545.0,wang_2023,White + Kulcinski 1998,1998,-1
Geothermal,Steel,147420.0,wang_2023,Basosi et al 2020,2020,-1
Geothermal,Copper,2518.0,wang_2023,Basosi et al 2020,2020,-1
Geothermal,Cement,271666.0,wang_2023,Basosi et al 2020,2020,-1
Geothermal,Aluminum,1448.0,wang_2023,Basosi et al 2020,2020,-1
Geothermal,Steel,140347.0,wang_2023,Karlsdottir et al 2015,2015,-1
Geothermal,Copper,597.0,wang_2023,Karlsdottir et al 2015,2015,-1
Geothermal,Cement,76061.0,wang_2023,Karlsdottir et al 2015,2015,-1
Geothermal,Aluminum,2386.0,wang_2023,Karlsdottir et al 2015,2015,-1
Geothermal,Steel,912972.0,wang_2023,Pratiwi et al 2018,2018,-1
Geothermal,Cement,196486.0,wang_2023,Pratiwi et al 2018,2018,-1
Geothermal,Aluminum,9729.0,wang_2023,Pratiwi et al 2018,2018,-1
Geothermal,Steel,295000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Steel,356000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Steel,1206000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Steel,1175000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Cement,232000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Cement,87400.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Cement,988000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Cement,987000.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Aluminum,1600.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Aluminum,45200.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Aluminum,42600.0,wang_2023,Sullivan et al 2010,2010,-1
Geothermal,Steel,124933.0,wang_2023,Tosti et al 2020,2020,-1
Geothermal,Copper,18885.0,wang_2023,Tosti et al 2020,2020,-1
Geothermal,Cement,311984.0,wang_2023,Tosti et al 2020,2020,-1
Geothermal,Aluminum,10198.0,wang_2023,Tosti et al 2020,2020,-1
Hydro,Copper,1050.0,wang_2023,Fizaine + Court 2015,2015,-1
Hydro,Steel,78000.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Steel,177000.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Copper,2970.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Cement,1086216.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Cement,594619.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Cement,922560.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Cement,1685280.0,wang_2023,Flury + Frischknecht 2012,2012,-1
Hydro,Steel,24800.0,wang_2023,Pacca + Horvath 2002,2002,-1
Hydro,Cement,1223040.0,wang_2023,Pacca + Horvath 2002,2002,-1
Hydro,Cement,788288.0,wang_2023,Pacca + Horvath 2002,2002,-1
Hydro,Aluminum,52.0,wang_2023,Pacca + Horvath 2002,2002,-1
Hydro,Steel,54500.0,wang_2023,Rule 2009,2009,-1
Hydro,Copper,1502.0,wang_2023,Rule 2009,2009,-1
Hydro,Cement,1068800.0,wang_2023,Rule 2009,2009,-1
Hydro,Cement,688875.0,wang_2023,Rule 2009,2009,-1
Nuclear New,Steel,50400.0,wang_2023,Andreades et al 2014,2014,-1
Nuclear New,Cement,39590.0,wang_2023,Andreades et al 2014,2014,-1
Nuclear New,Cement,61420.0,wang_2023,Andreades et al 2014,2014,-1
Nuclear New,Steel,36068.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Nickel,484.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Manganese,467.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Copper,726.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Cement,30133.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Aluminum,18.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Silver,1.0,wang_2023,Bryan + Dudley 1974,1974,-1
Nuclear New,Steel,10000.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Nickel,49.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Nickel,100.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Manganese,209.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Manganese,400.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Copper,907.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Copper,2000.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Cement,19600.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Cement,30400.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Aluminum,54.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Aluminum,45.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Silver,1.0,wang_2023,El-Bassioni 1980,1980,-1
Nuclear New,Nickel,300.0,wang_2023,Fizaine + Court 2015,2015,-1
Nuclear New,Copper,1345.0,wang_2023,Fizaine + Court 2015,2015,-1
Nuclear New,Steel,44821.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Steel,43206.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Cement,22872.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Cement,55447.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Cement,21089.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Cement,51125.0,wang_2023,Peterson et al 2005,2005,-1
Nuclear New,Steel,7407.0,wang_2023,USNRC 1977,1977,-1
Nuclear New,Nickel,74.0,wang_2023,USNRC 1977,1977,-1
Nuclear New,Manganese,296.0,wang_2023,USNRC 1977,1977,-1
Nuclear New,Copper,1481.0,wang_2023,USNRC 1977,1977,-1
Nuclear New,Aluminum,33.0,wang_2023,USNRC 1977,1977,-1
Nuclear New,Silver,1.0,wang_2023,USNRC 1977,1977,-1
offshore wind,Aluminum,300.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Aluminum,700.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Aluminum,3100.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Aluminum,5300.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Copper,1800.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Copper,2000.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Copper,4800.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Copper,5900.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Steel,125000.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Steel,156000.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Steel,210000.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Steel,253000.0,liang_2022,"Beylot, A., Guyonnet, D., Muller, S., Vaxelaire, S., & Villeneuve, J.",2019,2019
offshore wind,Aluminum,9400.0,liang_2022,"Capellán-Pérez, I., de Castro, C., & Miguel González, L. J.",2019,2019
offshore wind,Steel,400000.0,liang_2022,"Capellán-Pérez, I., de Castro, C., & Miguel González, L. J.",2019,2019
offshore wind,Copper,22200.0,liang_2022,"Capellán-Pérez, I., de Castro, C., & Miguel González, L. J.",2019,2019
offshore wind,Copper,1143.0,liang_2022,"Deetman, S., Pauliuk, S., Van Vuuren, D. P., Van Der Voet, E., & Tukker, A.",2018,2012
offshore wind,Copper,10000.0,liang_2022,"Deetman, S., Pauliuk, S., Van Vuuren, D. P., Van Der Voet, E., & Tukker, A.",2018,2013
offshore wind,Neodymium,119.0,liang_2022,"Deetman, S., Pauliuk, S., Van Vuuren, D. P., Van Der Voet, E., & Tukker, A.",2018,2012
offshore wind,Neodymium,198.0,liang_2022,"Deetman, S., Pauliuk, S., Van Vuuren, D. P., Van Der Voet, E., & Tukker, A.",2018,2015
offshore wind,Aluminum,370.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2012
offshore wind,Copper,10000.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2013
offshore wind,Dysprosium,22.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2011
offshore wind,Lead,6720.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2013
offshore wind,Neodymium,124.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2011
offshore wind,Nickel,111.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2013
offshore wind,Steel,132000.0,liang_2022,"Elshkaki, A., & Graedel, T. E.",2014,2012
offshore wind,Dysprosium,22.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2010
offshore wind,Lead,6720.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2000
offshore wind,Neodymium,124.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2010
offshore wind,Nickel,111.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2013
offshore wind,Steel,132000.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2012
offshore wind,Aluminum,370.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2012
offshore wind,Copper,10000.0,liang_2022,"Elshkaki, A., & Graedel, T. E. ",2013,2012
offshore wind,Neodymium,175.5,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2018
offshore wind,Neodymium,162.4,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2013
offshore wind,Neodymium,164.3,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2013
offshore wind,Neodymium,165.7,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2013
offshore wind,Neodymium,124.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2011
offshore wind,Neodymium,186.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2011
offshore wind,Neodymium,180.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2013
offshore wind,Neodymium,198.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2013
offshore wind,Neodymium,186.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2010
offshore wind,Neodymium,116.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2010
offshore wind,Neodymium,54.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2010
offshore wind,Neodymium,171.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2020
offshore wind,Neodymium,102.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2020
offshore wind,Neodymium,34.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2020
offshore wind,Neodymium,170.4,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2019
offshore wind,Neodymium,216.0,liang_2022,"Fishman, T., & Graedel, T. E.",2019,2011
offshore wind,Chromium,293.56,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Copper,1484.0,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Dysprosium,21.56,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Molybdenum,75.315,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Neodymium,150.92,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Nickel,376.57,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Niobium,37.657,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Praseodymium,30.8,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Terbium,6.16,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Vanadium,7000.0,liang_2022,"Fizaine, F., & Court, V.",2015,2015
offshore wind,Copper,10000.0,liang_2022,"García-Olivares, A., Ballabrera-Poy, J., García-Ladona, E., & Turiel, A.",2012,2012
offshore wind,Aluminum,420.0,liang_2022,"Kleijn, R., & Van der Voet, E.",2010,2007
offshore wind,Copper,2750.0,liang_2022,"Kleijn, R., & Van der Voet, E.",2010,2007
offshore wind,Lead,3790.0,liang_2022,"Kleijn, R., & Van der Voet, E.",2010,2007
offshore wind,Neodymium,150.0,liang_2022,"Kleijn, R., & Van der Voet, E.",2010,2006
offshore wind,Steel,148000.0,liang_2022,"Kleijn, R., & Van der Voet, E.",2010,2007
offshore wind,Steel,183000.0,liang_2022,"Li, F., Ye, Z., Xiao, X., Xu, J., & Liu, G. ",2020,2010
offshore wind,Copper,3400.0,liang_2022,"Li, F., Ye, Z., Xiao, X., Xu, J., & Liu, G. ",2020,2010
offshore wind,Aluminum,1900.0,liang_2022,"Li, F., Ye, Z., Xiao, X., Xu, J., & Liu, G. ",2020,2010
offshore wind,Copper,4000.0,liang_2022,"McLellan, B. C., Yamasue, E., Tezuka, T., Corder, G., Golev, A., & Giurco, D.",2016,2016
offshore wind,Dysprosium,33.0,liang_2022,"Tokimatsu, K., Wachtmeister, H., McLellan, B., Davidsson, S., Murakami, S., Höök, M., ... & Nishio, M.",2017,2013
offshore wind,Neodymium,186.0,liang_2022,"Tokimatsu, K., Wachtmeister, H., McLellan, B., Davidsson, S., Murakami, S., Höök, M., ... & Nishio, M.",2017,2011
offshore wind,Aluminum,560.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Copper,11500.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Copper,15800.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Dysprosium,4.86,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Dysprosium,14.58,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Neodymium,60.92,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Neodymium,182.75,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Nickel,111.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Steel,232670.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Steel,292100.0,liang_2022,"Valero, A., Valero, A., Calvo, G., & Ortego, A.",2018,2018
offshore wind,Aluminum,3000.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Aluminum,260.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2010
offshore wind,Aluminum,1060.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2010
offshore wind,Aluminum,3930.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2010
offshore wind,Aluminum,2063.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Boron,7.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
offshore wind,Chromium,450.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Chromium,294.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Chromium,372.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Copper,20000.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Copper,11500.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2012
offshore wind,Copper,4500.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Copper,1484.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Copper,9371.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Dysprosium,3.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Dysprosium,25.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
offshore wind,Dysprosium,10.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Dysprosium,24.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Dysprosium,28.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Dysprosium,13.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Dysprosium,14.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Dysprosium,13.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Dysprosium,18.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2011
offshore wind,Dysprosium,22.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Dysprosium,16.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Neodymium,186.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2011
offshore wind,Neodymium,203.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2014
offshore wind,Neodymium,180.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Neodymium,41.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Neodymium,140.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Neodymium,187.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Neodymium,40.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
offshore wind,Neodymium,43.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2011
offshore wind,Neodymium,166.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2014
offshore wind,Neodymium,150.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2014
offshore wind,Neodymium,200.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2016
offshore wind,Neodymium,195.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Neodymium,186.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
offshore wind,Neodymium,151.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Neodymium,148.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Praseodymium,35.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2017
offshore wind,Praseodymium,31.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2015
offshore wind,Praseodymium,33.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2019
offshore wind,Steel,350000.0,liang_2022,"Watari, T., McLellan, B. C., Giurco, D., Dominish, E., Yamasue, E., & Nansai, K.",2019,2013
